Body 662: m=1.312000e+09  x=-228.738654 y=-47.565395 z=52.231513  vx=-4.637389 vy=-0.978503 vz=1.039374
Body 663: m=1.446000e+09  x=-2.378435 y=8.185358 z=-10.549137  vx=-0.349695 vy=-0.319092 vz=0.648666
Body 664: m=1.670000e+09  x=216.553693 y=-817.076315 z=-780.514299  vx=4.331659 vy=-16.350975 vz=-15.614080
Body 665: m=1.616000e+09  x=-456.621833 y=685.767934 z=-0.942681  vx=-9.140937 vy=13.726325 vz=-0.020835
Body 666: m=1.536000e+09  x=17.827887 y=2.231679 z=-83.788110  vx=0.231522 vy=0.082130 vz=-1.127400
Body 667: m=1.977000e+09  x=18.541241 y=108.039298 z=2.066106  vx=15.549445 vy=82.430634 vz=8.085333
Body 668: m=1.583000e+09  x=0.042131 y=5.592385 z=-11.673723  vx=-0.110559 vy=-0.363609 vz=-2.894792
Body 669: m=1.438000e+09  x=216.640937 y=-232.972313 z=-75.425722  vx=4.270169 vy=-4.613838 vz=-1.500224
Body 670: m=1.024000e+09  x=-1.829668 y=-103.965999 z=-48.207048  vx=-0.055369 vy=-1.737326 vz=-0.827269
Body 671: m=1.754000e+09  x=434.108819 y=-579.557953 z=-64.782372  vx=8.934457 vy=-11.951308 vz=-1.333539
Body 672: m=1.244000e+09  x=1.733965 y=3.552439 z=-6.341143  vx=1.402932 vy=0.120375 vz=-0.657966
Body 673: m=1.015000e+09  x=0.410009 y=6.589070 z=-7.354132  vx=-0.176394 vy=-1.800255 vz=-2.459100
Body 674: m=1.130000e+09  x=315.415512 y=-144.072904 z=341.064114  vx=6.273427 vy=-2.857430 vz=6.788115
Body 675: m=1.831000e+09  x=-2.755170 y=5.593841 z=-8.998656  vx=0.367269 vy=-0.376554 vz=1.463544
Body 676: m=1.312000e+09  x=166.369957 y=-78.990126 z=-506.032173  vx=3.993928 vy=-1.928517 vz=-12.303890
Body 677: m=1.360000e+09  x=-0.974977 y=2.367572 z=-6.431643  vx=-0.605725 vy=-0.088217 vz=1.358078
Body 678: m=1.921000e+09  x=-135.809452 y=147.412442 z=-88.753621  vx=-2.581830 vy=2.821718 vz=-1.717076
Body 679: m=1.762000e+09  x=19.737514 y=-16.603666 z=-131.146646  vx=0.289847 vy=-0.239531 vz=-2.296573
Body 680: m=1.694000e+09  x=477.185409 y=-255.007953 z=247.416368  vx=9.650625 vy=-4.761376 vz=5.166395
Body 681: m=1.385000e+09  x=-4.161373 y=6.763091 z=-11.212577  vx=1.509515 vy=0.584448 vz=-0.811938
Body 682: m=1.389000e+09  x=-501.752171 y=-345.836491 z=-408.832174  vx=-9.961687 vy=-7.019779 vz=-8.152943
Body 683: m=1.433000e+09  x=2.020079 y=10.276095 z=-6.344573  vx=0.276594 vy=0.664945 vz=-0.293821
Body 684: m=1.942000e+09  x=11.845306 y=-244.739084 z=276.595844  vx=0.231611 vy=-4.855691 vz=5.460251
Body 685: m=1.832000e+09  x=3338.188805 y=1536.585445 z=-1054.422182  vx=67.432141 vy=31.035483 vz=-21.302075
Body 686: m=1.004000e+09  x=2.355419 y=6.752637 z=-22.774576  vx=0.346787 vy=0.315635 vz=-1.703101
Body 687: m=1.688000e+09  x=-573.752092 y=430.511211 z=-419.772261  vx=-11.435581 vy=8.734848 vz=-8.415625
Body 688: m=1.582000e+09  x=1.136043 y=8.343793 z=-5.273171  vx=-0.945637 vy=-2.209535 vz=-0.765781
Body 689: m=1.747000e+09  x=-8.537026 y=3.835774 z=-10.126684  vx=-2.065787 vy=0.327255 vz=-0.253059
Body 690: m=1.936000e+09  x=-2.066228 y=7.812397 z=-5.006678  vx=1.477200 vy=-1.170598 vz=-1.673172
Body 691: m=1.948000e+09  x=-2.209114 y=19.686502 z=-22.068280  vx=-0.374876 vy=1.807147 vz=-1.658901
Body 692: m=1.835000e+09  x=-15.166291 y=56.376080 z=-36.441165  vx=-0.441797 vy=0.945253 vz=-0.689644
Body 693: m=1.831000e+09  x=325.140388 y=-198.786701 z=-275.824781  vx=6.471048 vy=-3.956563 vz=-5.491555
Body 694: m=1.531000e+09  x=-0.870620 y=9.434379 z=-5.605840  vx=1.286719 vy=0.932895 vz=0.966194
Body 695: m=1.196000e+09  x=0.151608 y=4.867423 z=-9.986030  vx=-2.494671 vy=0.850006 vz=-0.065341
Body 696: m=1.128000e+09  x=-226.399434 y=208.661399 z=171.895945  vx=-4.456654 vy=4.122051 vz=3.402038
Body 697: m=1.514000e+09  x=-0.455457 y=3.526261 z=-10.010504  vx=-0.917211 vy=-1.758830 vz=-1.100332
Body 698: m=1.153000e+09  x=-191.936026 y=-158.882501 z=66.681391  vx=-5.215596 vy=-4.307913 vz=1.850140
Body 699: m=1.178000e+09  x=-3.101380 y=5.236938 z=-7.714877  vx=-0.500876 vy=-0.621332 vz=-2.472809
Body 700: m=1.419000e+09  x=2.339721 y=4.901964 z=-13.837321  vx=0.540716 vy=1.754764 vz=-1.669168
Body 701: m=1.231000e+09  x=-716.732889 y=-1463.437250 z=526.819117  vx=-14.464150 vy=-29.538400 vz=10.629867
Body 702: m=1.417000e+09  x=2.764983 y=6.635917 z=-9.537430  vx=0.916981 vy=0.847320 vz=0.348064
Body 703: m=1.176000e+09  x=-2.980928 y=-1.046776 z=-2.196620  vx=-0.108064 vy=-0.336246 vz=0.604968
Body 704: m=1.391000e+09  x=-277.412377 y=142.449463 z=-463.165192  vx=-5.531176 vy=2.845870 vz=-9.239977
Body 705: m=1.130000e+09  x=80.951062 y=135.189134 z=-329.110730  vx=1.970850 vy=3.253404 vz=-7.917632
Body 706: m=1.380000e+09  x=75.372562 y=-16.875876 z=-78.498669  vx=1.640634 vy=-0.388467 vz=-1.693315
Body 707: m=1.280000e+09  x=3.116441 y=11.562291 z=-12.487714  vx=0.260295 vy=-1.034990 vz=0.313858
Body 708: m=1.433000e+09  x=42.672983 y=-331.210826 z=-312.595050  vx=0.859195 vy=-6.586249 vz=-6.212298
Body 709: m=1.764000e+09  x=-48.646681 y=2908.396988 z=415.053001  vx=-0.993234 vy=58.199153 vz=8.322642
Body 710: m=1.539000e+09  x=-491.900907 y=190.343485 z=479.215276  vx=-9.838716 vy=3.809040 vz=9.585184
Body 711: m=1.103000e+09  x=380.581634 y=-230.528886 z=292.533573  vx=7.589408 vy=-4.605430 vz=5.830945
Body 712: m=1.383000e+09  x=-2.313261 y=11.538189 z=-13.676406  vx=-0.159150 vy=-0.288413 vz=0.130752
Body 713: m=1.857000e+09  x=170.524668 y=41.318384 z=279.829903  vx=3.370158 vy=0.806318 vz=5.524197
Body 714: m=1.101000e+09  x=3411.693821 y=487.045338 z=1562.406855  vx=68.458015 vy=9.771977 vz=31.349630
Body 715: m=1.781000e+09  x=3951.126196 y=2069.608310 z=2478.045270  vx=80.187054 vy=41.996378 vz=50.296997
Body 716: m=1.678000e+09  x=-0.599779 y=6.550232 z=-11.870214  vx=-1.075716 vy=1.355769 vz=1.702416
Body 717: m=1.585000e+09  x=-4.601406 y=5.001639 z=-2.107219  vx=-0.435572 vy=-0.111588 vz=0.149367
Body 718: m=1.823000e+09  x=-319.514786 y=399.124293 z=270.375947  vx=-6.385076 vy=7.973395 vz=5.393837
Body 719: m=1.719000e+09  x=-509.522355 y=1188.925815 z=1312.901816  vx=-10.258088 vy=23.921748 vz=26.418414
Body 720: m=1.171000e+09  x=144.391375 y=296.864685 z=-41.903112  vx=2.834672 vy=5.860922 vz=-0.809967
Body 721: m=1.099000e+09  x=-0.402755 y=5.366347 z=-8.028336  vx=-1.602800 vy=0.412533 vz=-1.848945
Body 722: m=1.463000e+09  x=-640.978101 y=-678.471578 z=166.650140  vx=-12.842529 vy=-13.594438 vz=3.339658
Body 723: m=1.486000e+09  x=-138.195582 y=293.988449 z=127.135756  vx=-2.738239 vy=5.800274 vz=2.493492
Body 724: m=1.861000e+09  x=215.508853 y=403.671974 z=-87.741876  vx=4.293374 vy=8.033202 vz=-1.740939
Body 725: m=1.456000e+09  x=0.091807 y=4.049366 z=-3.366595  vx=-0.263528 vy=-0.564036 vz=0.393360
Body 726: m=1.820000e+09  x=-5.850661 y=26.788649 z=17.596751  vx=0.037797 vy=-0.053790 vz=-0.432730
Body 727: m=1.085000e+09  x=340.230214 y=112.484698 z=-82.184013  vx=6.685362 vy=2.241208 vz=-1.647088
Body 728: m=1.971000e+09  x=-405.641361 y=-454.575987 z=232.099903  vx=-8.102225 vy=-9.085856 vz=4.643838
Body 729: m=1.835000e+09  x=-138.584827 y=-243.271891 z=176.689913  vx=-3.008330 vy=-3.592844 vz=2.093703
Body 730: m=1.021000e+09  x=90.989255 y=107.297533 z=115.738755  vx=1.857659 vy=2.203730 vz=2.367410
Body 731: m=1.978000e+09  x=-11.489709 y=23.856932 z=-21.814914  vx=-0.813873 vy=1.543787 vz=-1.191380
Body 732: m=1.210000e+09  x=3.927553 y=4.504724 z=-5.586211  vx=0.061795 vy=-0.389861 vz=-0.610626
Body 733: m=1.033000e+09  x=-47.359988 y=-308.522228 z=151.932254  vx=-1.189001 vy=-5.723878 vz=3.336871
Body 734: m=1.435000e+09  x=0.374092 y=3.743345 z=-7.104525  vx=-0.612722 vy=1.683385 vz=-0.889601
Body 735: m=1.302000e+09  x=0.111157 y=4.685782 z=-8.467718  vx=-0.309451 vy=1.038640 vz=-0.474077
Body 736: m=1.049000e+09  x=2.742054 y=11.935832 z=-3.755009  vx=0.571432 vy=-0.649705 vz=0.470142
Body 737: m=1.725000e+09  x=3.203393 y=6.040614 z=-8.502154  vx=1.399031 vy=-0.410314 vz=-0.491668
Body 738: m=1.875000e+09  x=-0.869339 y=7.472459 z=-9.327108  vx=-0.524529 vy=1.535334 vz=0.763138
Body 739: m=1.247000e+09  x=390.840534 y=-462.397914 z=709.456963  vx=7.814914 vy=-9.255753 vz=14.177128
Body 740: m=1.727000e+09  x=-95.559715 y=178.283644 z=-58.758888  vx=-1.824719 vy=3.362144 vz=-1.143772
Body 741: m=1.004000e+09  x=3.864193 y=5.997086 z=-4.498890  vx=-0.054452 vy=-0.787346 vz=-0.125309
Body 742: m=1.391000e+09  x=83.311110 y=-179.533851 z=22.720224  vx=1.576958 vy=-3.407649 vz=0.408748
Body 743: m=1.742000e+09  x=-156.522522 y=152.682661 z=-267.599506  vx=-3.104129 vy=3.021869 vz=-5.259129
Body 744: m=1.912000e+09  x=-33.332288 y=0.822270 z=-16.534392  vx=-0.342556 vy=0.048699 vz=-0.131750
Body 745: m=1.983000e+09  x=-0.767158 y=7.857830 z=-8.335892  vx=-0.325380 vy=-1.561974 vz=-1.348909
Body 746: m=1.047000e+09  x=-199.906119 y=215.663015 z=-138.808088  vx=-3.928640 vy=4.243229 vz=-2.725261
Body 747: m=1.085000e+09  x=-147.202582 y=275.019881 z=-123.120726  vx=-2.913323 vy=5.401813 vz=-2.429608
Body 748: m=1.848000e+09  x=7.935495 y=6.084052 z=3.337585  vx=0.744833 vy=0.419586 vz=0.295353
Body 749: m=1.056000e+09  x=440.581070 y=252.175510 z=46.044258  vx=8.769416 vy=5.014307 vz=0.935094
Body 750: m=1.246000e+09  x=-151.012721 y=-181.501765 z=1077.609735  vx=-3.023283 vy=-3.645949 vz=21.612973
Body 751: m=1.102000e+09  x=-33.540145 y=-6.725883 z=2.152653  vx=-0.002166 vy=0.011060 vz=-0.117007
Body 752: m=1.182000e+09  x=139.567533 y=-91.019385 z=81.340517  vx=2.619762 vy=-1.773997 vz=1.524428
Body 753: m=1.423000e+09  x=2.555370 y=13.033144 z=-8.547768  vx=0.258557 vy=0.781082 vz=-0.057043
Body 754: m=1.843000e+09  x=16.317533 y=2.939796 z=-4.247072  vx=-0.652904 vy=0.350941 vz=0.008471
Body 755: m=1.901000e+09  x=674.731863 y=469.593005 z=254.432535  vx=13.515917 vy=9.406004 vz=5.092136
Body 756: m=1.798000e+09  x=2.006021 y=2.720952 z=-8.358766  vx=-0.538905 vy=2.268388 vz=-1.406724
Body 757: m=1.905000e+09  x=-201.256769 y=-2702.325606 z=-224.758467  vx=-4.047035 vy=-54.073678 vz=-4.480157
Body 758: m=1.609000e+09  x=29.096779 y=-203.574103 z=-450.197495  vx=0.591027 vy=-4.131075 vz=-9.111582
Body 759: m=1.370000e+09  x=-247.814910 y=-262.188118 z=366.790535  vx=-4.957771 vy=-5.238489 vz=7.301555
Body 760: m=1.484000e+09  x=7.500029 y=7.354948 z=-10.963142  vx=-1.726734 vy=0.151849 vz=0.332657
Body 761: m=1.583000e+09  x=0.680775 y=4.314287 z=-10.320994  vx=0.205414 vy=-1.679298 vz=0.485411
Body 762: m=1.944000e+09  x=-306.077244 y=269.159360 z=229.055908  vx=-6.080593 vy=5.404510 vz=4.659490
Body 763: m=1.066000e+09  x=50.210509 y=60.470107 z=11.246689  vx=1.825663 vy=1.837841 vz=0.525882
Body 764: m=1.816000e+09  x=1289.969365 y=379.754593 z=482.145160  vx=25.827953 vy=7.593362 vz=9.646395
Body 765: m=1.905000e+09  x=-3021.684708 y=-1482.085807 z=-3729.407847  vx=-60.529866 vy=-29.697794 vz=-74.729115
Body 766: m=1.634000e+09  x=26.153793 y=1908.800164 z=109.116794  vx=0.579209 vy=41.658602 vz=2.391827
Body 767: m=1.747000e+09  x=25.256135 y=-278.654276 z=160.246133  vx=0.484571 vy=-5.486240 vz=3.137257
Body 768: m=1.849000e+09  x=0.449576 y=5.968375 z=-10.061452  vx=-0.664359 vy=-0.351935 vz=0.560974
Body 769: m=1.540000e+09  x=-262.343382 y=-340.331921 z=-150.712458  vx=-5.642511 vy=-7.318357 vz=-3.246451
Body 770: m=1.421000e+09  x=1339.372556 y=1287.288887 z=-439.008386  vx=26.869898 vy=25.825704 vz=-8.809941
Body 771: m=1.717000e+09  x=-1.525779 y=16.498544 z=-11.385373  vx=0.492561 vy=2.599605 vz=-1.115926
Body 772: m=1.585000e+09  x=4246.419744 y=1621.908349 z=4238.738702  vx=85.092584 vy=32.493296 vz=84.919231
Body 773: m=1.612000e+09  x=-0.279644 y=4.842724 z=-6.010771  vx=0.880160 vy=0.560896 vz=0.548211
Body 774: m=1.308000e+09  x=-304.185930 y=273.180382 z=231.385136  vx=-6.141677 vy=5.354682 vz=4.486792
Body 775: m=1.997000e+09  x=-361.122642 y=14.666983 z=-101.740376  vx=-7.752955 vy=0.282407 vz=-2.196568
Body 776: m=1.605000e+09  x=48.290079 y=89.964726 z=151.014599  vx=0.928985 vy=1.810246 vz=3.000916
Body 777: m=1.408000e+09  x=-297.486455 y=154.119547 z=415.378075  vx=-5.909569 vy=3.078358 vz=8.264405
Body 778: m=1.758000e+09  x=-1.611181 y=167.452461 z=-30.261237  vx=-0.065561 vy=4.656007 vz=-0.785838
Body 779: m=1.995000e+09  x=-178.416360 y=130.983444 z=-241.172961  vx=-3.495675 vy=2.586655 vz=-4.759526
Body 780: m=1.259000e+09  x=1097.721027 y=2924.411367 z=-1566.660934  vx=21.954422 vy=58.512073 vz=-31.340204
Body 781: m=1.910000e+09  x=133.905201 y=208.562077 z=35.899502  vx=2.598768 vy=4.050451 vz=0.705320
Body 782: m=1.418000e+09  x=-147.289929 y=268.717325 z=-69.030970  vx=-2.903454 vy=5.259686 vz=-1.414617
Body 783: m=1.346000e+09  x=9.825128 y=-108.358342 z=-110.175127  vx=0.217834 vy=-3.265317 vz=-3.177735
Body 784: m=1.802000e+09  x=8.710491 y=-42.540231 z=-12.015065  vx=0.508964 vy=-1.169303 vz=-0.197890
Body 785: m=1.141000e+09  x=-140.372222 y=-9.702886 z=-231.949436  vx=-2.761462 vy=-0.196783 vz=-4.508286
Body 786: m=1.443000e+09  x=-135.469100 y=-291.367994 z=218.750058  vx=-2.775547 vy=-5.827420 vz=4.094682
Body 787: m=1.192000e+09  x=-15.405084 y=32.376331 z=-41.982602  vx=-0.446366 vy=0.750127 vz=-0.989577
Body 788: m=1.463000e+09  x=-341.021832 y=-361.059404 z=-306.990331  vx=-6.805720 vy=-7.207136 vz=-6.132809
Body 789: m=1.628000e+09  x=10.695751 y=-3.652377 z=-17.819457  vx=-0.688474 vy=0.686222 vz=-0.170778
Body 790: m=1.571000e+09  x=0.239097 y=3.501506 z=-6.460623  vx=1.077938 vy=-1.039081 vz=1.856382
Body 791: m=1.241000e+09  x=-304.545742 y=-327.803881 z=-331.282478  vx=-6.092812 vy=-6.550182 vz=-6.608470
Body 792: m=1.784000e+09  x=-226.598571 y=69.191213 z=204.154613  vx=-4.691977 vy=1.411670 vz=4.217917
Body 793: m=1.801000e+09  x=1.363927 y=5.946272 z=-9.056879  vx=-1.328164 vy=-0.984457 vz=-2.094036
Body 794: m=1.464000e+09  x=762.310781 y=-366.209051 z=-86.188933  vx=16.208798 vy=-7.802647 vz=-1.811259
Body 795: m=1.049000e+09  x=-394.765797 y=-688.227164 z=856.078663  vx=-7.914334 vy=-13.800840 vz=17.159110
Body 796: m=1.607000e+09  x=-43.194254 y=80.730437 z=-84.335236  vx=-0.740981 vy=1.327530 vz=-1.451374
Body 797: m=1.281000e+09  x=-1056.203659 y=4664.209885 z=-488.445613  vx=-21.145906 vy=93.313479 vz=-9.773176
Body 798: m=1.807000e+09  x=-359.930529 y=91.289653 z=-777.331833  vx=-7.194843 vy=1.820971 vz=-15.555070
Body 799: m=1.988000e+09  x=-293.358967 y=73.177557 z=-693.581549  vx=-5.848685 vy=1.458986 vz=-13.858975
Body 800: m=1.067000e+09  x=-236.779862 y=-401.114964 z=200.161029  vx=-4.712855 vy=-7.990890 vz=3.998782
Body 801: m=1.454000e+09  x=-360.423995 y=475.529383 z=349.551591  vx=-7.208866 vy=9.512308 vz=6.987399
Body 802: m=1.134000e+09  x=5.086354 y=6.951330 z=-12.349137  vx=-1.347281 vy=0.524663 vz=0.812351
Body 803: m=1.667000e+09  x=-147.278785 y=257.985108 z=-171.426153  vx=-2.949774 vy=5.168056 vz=-3.427473
Body 804: m=1.577000e+09  x=0.274798 y=3.205337 z=-8.889756  vx=-0.620187 vy=-0.355431 vz=-1.383731
Body 805: m=1.876000e+09  x=-269.429496 y=172.574674 z=-215.574385  vx=-5.317428 vy=3.426682 vz=-4.260419
Body 806: m=1.999000e+09  x=781.841412 y=1572.204368 z=-838.117008  vx=15.817567 vy=31.804791 vz=-16.963977
Body 807: m=1.935000e+09  x=375.627102 y=-1687.749728 z=23.442045  vx=7.530537 vy=-33.831701 vz=0.468374
Body 808: m=1.635000e+09  x=-2.130585 y=7.071597 z=-11.286474  vx=1.380263 vy=0.774316 vz=2.370574
Body 809: m=1.039000e+09  x=2.072407 y=8.053351 z=-12.484310  vx=-0.772030 vy=0.502191 vz=0.799809
Body 810: m=1.949000e+09  x=-405.861408 y=1025.560974 z=625.881975  vx=-8.136394 vy=20.562022 vz=12.547641
Body 811: m=1.080000e+09  x=0.756733 y=5.666167 z=-9.527289  vx=1.385652 vy=0.813854 vz=-1.504279
Body 812: m=1.802000e+09  x=-1.082108 y=5.670810 z=-6.281064  vx=-0.748029 vy=0.149273 vz=0.421419
Body 813: m=1.951000e+09  x=-4.616055 y=12.758487 z=-11.539459  vx=-1.089948 vy=-0.138135 vz=-0.000549
Body 814: m=1.522000e+09  x=4.545594 y=-37.375233 z=16.571087  vx=0.185620 vy=-1.280006 vz=0.747611
Body 815: m=1.031000e+09  x=-212.053974 y=-253.696326 z=-559.594341  vx=-4.196368 vy=-5.080659 vz=-11.169420
Body 816: m=1.916000e+09  x=-188.111347 y=52.626368 z=-21.461849  vx=-3.546582 vy=0.998191 vz=-0.411329
Body 817: m=1.834000e+09  x=0.834521 y=6.071276 z=-5.858092  vx=0.512833 vy=0.502540 vz=-0.334719
Body 818: m=1.458000e+09  x=132.067311 y=-137.342258 z=395.660456  vx=2.615398 vy=-2.704869 vz=7.832644
Body 819: m=1.409000e+09  x=29.968302 y=-341.155383 z=-248.818659  vx=-0.094293 vy=-6.515130 vz=-4.855953
Body 820: m=1.096000e+09  x=-83.352509 y=19.434714 z=-11.279830  vx=-1.144662 vy=0.402411 vz=-0.320876
Body 821: m=1.050000e+09  x=241.347862 y=69.134647 z=111.028707  vx=4.991284 vy=1.421758 vz=2.313639
Body 822: m=1.459000e+09  x=43.819408 y=188.636326 z=-117.658256  vx=0.778462 vy=3.652498 vz=-2.251157
Body 823: m=1.098000e+09  x=10.595785 y=5.336703 z=-8.187539  vx=0.332409 vy=0.361209 vz=-0.370926
Body 824: m=1.691000e+09  x=330.200397 y=729.711954 z=770.551561  vx=6.582345 vy=14.597414 vz=15.408754
Body 825: m=1.437000e+09  x=301.035912 y=-156.258491 z=205.615814  vx=5.973646 vy=-3.103486 vz=4.064922
Body 826: m=1.751000e+09  x=103.524868 y=194.303101 z=-89.018628  vx=2.024996 vy=3.749289 vz=-1.699026
Body 827: m=1.404000e+09  x=2.120510 y=4.888420 z=-13.373863  vx=1.950927 vy=0.501574 vz=0.243501
Body 828: m=1.455000e+09  x=-11.339437 y=0.832009 z=-8.741461  vx=-0.416552 vy=0.889348 vz=-0.031935
Body 829: m=1.276000e+09  x=173.412080 y=253.416783 z=-3.084378  vx=3.615822 vy=5.313418 vz=-0.073649
Body 830: m=1.650000e+09  x=127.528638 y=-92.473775 z=325.392359  vx=2.522421 vy=-1.834888 vz=6.430649
Body 831: m=1.821000e+09  x=0.285297 y=4.519068 z=-8.967051  vx=1.198327 vy=-0.164831 vz=-0.951227
Body 832: m=1.407000e+09  x=929.284781 y=-49.230095 z=-273.668072  vx=18.909904 vy=-1.010793 vz=-5.572793
Body 833: m=1.295000e+09  x=-3.256640 y=5.615151 z=-7.779666  vx=1.111688 vy=0.834356 vz=0.406426
Body 834: m=1.110000e+09  x=-33.104797 y=164.451748 z=21.744888  vx=-0.624545 vy=3.034266 vz=0.364295
Body 835: m=1.621000e+09  x=-1445.027824 y=-3392.792168 z=-1892.909730  vx=-29.557101 vy=-69.400072 vz=-38.714549
Body 836: m=1.956000e+09  x=-0.033395 y=4.988561 z=-16.379750  vx=0.607743 vy=-0.603396 vz=-1.047826
Body 837: m=1.630000e+09  x=-0.422501 y=8.423714 z=-4.481282  vx=-0.597933 vy=0.874556 vz=-0.809809
Body 838: m=1.638000e+09  x=-128.826860 y=-305.497563 z=216.026630  vx=-2.558138 vy=-5.995349 vz=4.311316
Body 839: m=1.039000e+09  x=-78.142395 y=-258.383553 z=-476.146282  vx=-1.553037 vy=-5.158340 vz=-9.498714
Body 840: m=1.341000e+09  x=3.046386 y=10.096763 z=-15.493726  vx=2.911515 vy=2.844972 vz=-2.478549
Body 841: m=1.412000e+09  x=-10.251762 y=33.465997 z=8.165002  vx=-0.270394 vy=0.771588 vz=0.113965
Body 842: m=1.022000e+09  x=460.300681 y=-173.777386 z=536.389045  vx=9.211214 vy=-3.477922 vz=10.730186
Body 843: m=1.289000e+09  x=-2.644613 y=5.787651 z=-7.045843  vx=0.454072 vy=-0.017273 vz=0.331301
Body 844: m=1.136000e+09  x=3353.391348 y=2969.802414 z=-9683.026689  vx=67.152771 vy=59.473896 vz=-193.841186
Body 845: m=1.776000e+09  x=20.747634 y=36.399047 z=-241.923639  vx=0.407733 vy=0.733664 vz=-4.850512
Body 846: m=1.454000e+09  x=10.931045 y=-2.291027 z=-26.725634  vx=-0.243150 vy=0.581489 vz=0.090852
Body 847: m=1.390000e+09  x=-341.583959 y=340.974902 z=-127.781996  vx=-6.773066 vy=6.806360 vz=-2.569231
Body 848: m=1.912000e+09  x=38.838782 y=-82.440447 z=39.900729  vx=0.756219 vy=-1.013854 vz=0.723553
Body 849: m=1.376000e+09  x=0.004193 y=9.156263 z=-11.346703  vx=1.431216 vy=-0.248195 vz=2.183325
Body 850: m=1.408000e+09  x=-232.418520 y=-419.696126 z=255.144430  vx=-4.635673 vy=-8.365959 vz=5.090368
Body 851: m=1.809000e+09  x=13.986185 y=29.217677 z=10.435292  vx=0.625218 vy=0.514969 vz=0.019403
Body 852: m=1.471000e+09  x=-144.873299 y=128.754579 z=-33.789642  vx=-2.718538 vy=2.462855 vz=-0.650561
Body 853: m=1.978000e+09  x=128.410039 y=162.961765 z=668.601142  vx=2.573142 vy=3.261177 vz=13.365166
Body 854: m=1.358000e+09  x=65.339479 y=108.578830 z=34.229354  vx=1.207194 vy=2.047851 vz=0.625954
Body 855: m=1.439000e+09  x=0.254089 y=7.127885 z=-11.226153  vx=-0.549400 vy=0.308989 vz=0.333538
Body 856: m=1.860000e+09  x=-4.195409 y=-3.887641 z=-25.876630  vx=-0.452175 vy=-0.003258 vz=-1.178187
Body 857: m=1.308000e+09  x=-203.102355 y=148.403319 z=-36.047906  vx=-3.922824 vy=2.876917 vz=-0.716336
Body 858: m=1.281000e+09  x=-270.268325 y=47.069545 z=-151.571280  vx=-5.281437 vy=0.913933 vz=-3.000052
Body 859: m=1.493000e+09  x=-3.232872 y=10.730930 z=-3.833747  vx=0.224896 vy=0.853548 vz=-0.065827
Body 860: m=1.834000e+09  x=-562.312626 y=158.887088 z=-117.801121  vx=-11.261028 vy=3.177818 vz=-2.377561
Body 861: m=1.972000e+09  x=477.393951 y=-255.233203 z=247.253750  vx=9.425069 vy=-5.383125 vz=4.745105
Body 862: m=1.171000e+09  x=-6.680873 y=5.140991 z=-2.191438  vx=-0.449842 vy=0.952616 vz=-0.561084
Body 863: m=1.153000e+09  x=352.017675 y=214.824872 z=-148.308972  vx=6.989332 vy=4.279590 vz=-2.941571
Body 864: m=1.462000e+09  x=538.471724 y=3545.078756 z=2558.511806  vx=10.791255 vy=70.992239 vz=51.236021
Body 865: m=1.036000e+09  x=2.773308 y=4.038397 z=-6.787152  vx=0.609484 vy=1.808494 vz=1.212059
Body 866: m=1.968000e+09  x=9.454583 y=24.008387 z=-0.134512  vx=0.802127 vy=1.211566 vz=1.222351
Body 867: m=1.315000e+09  x=406.074423 y=-35.671186 z=232.398995  vx=8.083392 vy=-0.707444 vz=4.629333
Body 868: m=1.303000e+09  x=0.536922 y=1.893480 z=-6.947623  vx=0.654158 vy=-0.849994 vz=-1.698860
Body 869: m=1.625000e+09  x=-4.000534 y=2.343084 z=-3.287240  vx=0.414667 vy=0.873044 vz=-0.214916
Body 870: m=1.902000e+09  x=-744.340084 y=-305.862060 z=-20.121040  vx=-14.904565 vy=-6.123824 vz=-0.401476
Body 871: m=1.354000e+09  x=-5.504432 y=12.081366 z=-12.026926  vx=-0.552243 vy=0.284937 vz=0.187552
Body 872: m=1.178000e+09  x=3.859656 y=7.991556 z=-6.137460  vx=0.603825 vy=0.116288 vz=1.019260
Body 873: m=1.315000e+09  x=-156.717722 y=295.032761 z=-266.933978  vx=-3.261359 vy=6.130961 vz=-5.560710
Body 874: m=1.440000e+09  x=-32.644185 y=-304.617667 z=311.566741  vx=-0.645456 vy=-6.067283 vz=6.182821
Body 875: m=1.143000e+09  x=-2.519817 y=3.999721 z=-17.723914  vx=0.280164 vy=-0.226640 vz=0.037086
Body 876: m=1.922000e+09  x=64.192273 y=-218.202326 z=-643.278789  vx=1.358308 vy=-4.736706 vz=-13.905395
Body 877: m=1.302000e+09  x=-1.603280 y=13.293331 z=-14.179473  vx=0.750883 vy=-0.776647 vz=1.016363
Body 878: m=1.828000e+09  x=0.861327 y=3.332373 z=-9.210349  vx=1.359562 vy=-0.634559 vz=-0.354606
Body 879: m=1.938000e+09  x=-68.357080 y=-167.412716 z=-679.697053  vx=-1.368738 vy=-3.360631 vz=-13.635686
Body 880: m=1.166000e+09  x=-8.702504 y=1.309427 z=-2.818620  vx=-0.113857 vy=0.226918 vz=-0.530510
Body 881: m=1.828000e+09  x=-232.328948 y=-490.374267 z=-451.483217  vx=-4.644086 vy=-9.808805 vz=-9.028660
Body 882: m=1.916000e+09  x=18.341971 y=6.559166 z=3.953841  vx=-0.744193 vy=-0.249594 vz=-0.753012
