id,mass,x,y,z,vx,vy,vz
326,20.1134,3.42259,-9.05202,-0.0212077,0.0304879,-0.0954372,-0.00361138
327,34.4192,-6.96885,7.47297,6.89807,-0.0562099,0.0270658,0.0695283
328,51.3537,6.22201,-4.87849,-8.54988,0.0912615,0.0939997,0.024377
329,11.7753,3.62984,-6.44872,2.85071,-0.0479934,0.0731416,-0.0482752
330,14.5965,-8.07015,3.34237,-2.9139,0.0914497,0.0776121,0.0390411
331,49.5937,-8.2336,-0.0945028,9.48923,-0.0225018,-0.088567,-0.0394634
332,59.7275,9.02786,-2.12364,6.99992,-0.0898679,0.0899671,0.0259504
333,52.5552,3.50081,-6.65336,-7.80622,-0.0241812,-0.0446008,0.0053756
334,54.1025,5.56389,-4.6363,1.73882,0.0431931,-0.0040983,0.0743642
335,83.007,-1.01545,-5.32444,6.31734,0.0318736,0.0195262,-0.0408802
336,35.9488,9.92658,6.66392,7.83278,-0.0675918,0.0145651,0.0359498
337,78.8176,-5.68648,2.98088,9.53237,-0.00559469,-0.00560715,0.0978231
338,85.1852,7.85498,-8.75838,2.41046,0.0612145,0.0516057,-0.0853172
339,85.4736,-3.15525,3.16009,1.57637,-0.00677761,0.00799012,-0.0941163
340,84.2841,5.56717,-2.36951,-4.38248,-0.0938781,-0.0236843,0.0525624
341,80.7339,8.70671,5.79636,-8.48886,0.0237513,0.0153537,-0.0448445
342,69.1426,-8.79393,-6.92549,4.01966,-0.0549621,-0.0829413,0.0366049
343,40.106,1.54636,4.9208,6.56539,0.0184382,-0.0788518,0.00651957
344,68.6112,0.929234,-2.48046,-8.7165,0.0240855,-0.0799531,0.082241
345,73.3575,-7.27706,-7.54469,9.55633,0.0627461,-0.0307597,0.0761259
346,67.0028,8.25118,1.86174,8.55526,0.0663009,-0.0230176,-0.0238845
347,50.4917,9.08455,7.16944,1.011,-0.0025551,0.0604714,0.0343379
348,84.5601,-5.17117,-2.99209,1.24508,-0.0947285,0.00844085,-0.0311091
349,92.2687,-0.329857,-0.460153,1.60416,-0.0499488,-0.0156629,0.0778569
350,58.7869,-8.67512,2.57832,-3.80098,-0.0273635,-0.0807259,0.0311647
351,41.2651,2.49229,9.52171,-7.07957,0.0155847,0.0185709,0.0763019
352,17.3761,-8.53646,-8.45001,5.22503,0.00596378,-0.00532345,0.0999545
353,68.3816,0.0515138,8.2809,3.34349,0.0788472,-0.033041,0.0778085
354,12.1156,0.170185,-2.92398,-8.4607,-0.0266955,-0.00378899,-0.0586113
355,42.4306,9.48657,7.00108,7.81691,0.0889367,0.0830333,0.0217471
356,8.59049,-0.260916,7.9431,-6.33991,0.0695237,0.0499993,0.0737419
357,5.20351,7.30396,-6.73834,6.86734,-0.0352244,0.0156882,-0.0135974
358,59.798,1.01523,-7.92699,7.9336,0.0201944,0.0312493,0.0691348
359,44.5278,-8.58209,-7.56013,-3.62619,0.0776568,0.000117011,0.00306266
360,19.0233,-3.10561,-6.43715,-5.12934,-0.00586605,0.0274075,-0.0475539
361,51.0445,0.15553,1.3182,3.88011,-0.0494734,0.0181038,-0.0750871
362,41.1766,2.9439,-7.15949,-9.82195,-0.0409267,-0.00404852,0.0449362
363,77.1301,1.80922,-2.05744,-3.48849,0.0173426,-0.0619866,-0.0651461
364,57.0702,-4.67894,-8.02561,7.32133,0.0845105,-0.0166809,-0.0251358
365,2.60898,-7.86971,-7.77788,3.54467,-0.0183771,0.000345744,-0.0714495
366,5.69497,-7.99259,6.92755,-2.41085,-0.00263592,-0.0647376,-0.0656229
367,31.0309,3.85743,3.6482,0.407293,0.0654969,0.0500355,-0.0989831
368,24.4731,0.531081,3.81312,1.80843,-0.00320474,0.0993147,-0.0449012
369,59.3261,6.69182,3.00179,-4.3696,0.0731022,0.0961976,-0.048965
370,95.9452,3.04667,2.44129,-3.03246,0.00667829,0.0168453,0.0352843
371,30.9798,-8.51318,-4.51863,5.7452,-0.0938667,-0.00498485,-0.0705894
372,67.9913,-4.50283,4.35207,6.48347,0.0158165,-0.0327617,0.0119359
373,64.4153,0.336948,6.66203,3.41376,-0.0315398,0.069078,0.0935291
374,70.4308,-9.22795,-9.22556,-1.51995,-0.0246343,0.0735686,0.0472261
375,3.96883,6.88477,6.95486,-9.34401,-0.0683895,-0.096801,-0.0469557
376,22.3568,5.31707,2.68306,-7.77032,-0.0792404,-0.00759991,0.0999344
377,51.6852,-5.44633,0.354447,-5.49977,0.0981709,0.0641677,-0.0838405
378,6.02172,8.22556,-3.34466,-9.78085,-0.0448779,0.0504982,-0.0976264
379,78.7718,1.64539,2.85185,1.78784,0.0068306,-0.00804793,-0.0947284
380,31.9519,-7.69218,-0.0470819,-9.54358,-0.0597281,0.043716,0.0435629
381,5.15516,-9.28718,-5.07114,-5.76304,0.0800041,0.0791442,0.0783572
382,88.5433,8.13813,-1.98964,-3.43874,-0.0938009,0.000260851,0.0384661
383,48.8477,8.88111,-5.29571,2.72313,-0.0217129,0.0283172,-0.0977659
384,92.7638,9.18357,-0.325124,-8.95465,0.0362133,0.0802333,-0.0422168
385,79.1409,8.10686,-7.5204,7.3753,0.0341779,0.0126705,-0.0399212
386,92.8818,-0.888574,2.7208,-9.84051,-0.0841642,0.0381915,-0.0718663
387,28.1354,-8.60649,1.21464,5.91533,-0.0303623,0.0630732,-0.0892848
388,9.78851,8.04334,0.80503,2.45751,0.0733146,-0.0899645,0.00191458
389,18.4505,3.23835,7.04693,-1.05994,0.0434062,-0.0730114,0.0788014
390,37.0792,-2.66494,-1.5737,-7.55213,0.0913022,-0.0959006,-0.0556004
391,27.9566,7.98276,3.60955,-8.55068,-0.0312642,-0.0105821,0.0621816
392,10.2616,-8.81335,-3.43527,0.113343,-0.0759634,0.0658938,-0.0689752
393,82.2898,-7.8698,7.08423,7.72169,-0.0661442,-0.02906,-0.00250413
394,41.8223,-4.37538,-8.1518,-2.40218,0.0662442,-0.0150711,-0.0625335
395,2.33275,-6.16825,-7.7065,-2.69328,-0.00745086,0.0420688,0.0959722
396,49.1637,1.29912,6.94489,1.89103,0.0368345,-0.0289814,0.0588541
397,40.5889,8.16831,-3.70681,-3.10704,0.07776,-0.0502892,-0.0428202
398,53.1177,1.25909,9.03396,5.23788,-0.0465635,-0.0515551,0.0344888
399,70.5602,9.92064,9.72961,-0.849464,0.0421285,-0.0349948,0.00442331
400,90.7903,-0.532703,-4.97882,-1.06411,-0.0604847,-0.0538768,-0.0595876
401,7.44564,-7.50224,4.42112,-8.91393,-0.0623182,0.0765491,0.092279
402,59.0034,7.99617,0.695639,3.15665,0.0175284,-0.0441317,0.0305693
403,63.8935,-9.67254,5.72763,-2.04858,-0.0089288,0.0465869,0.0702874
404,32.3832,-8.92465,-0.0439205,-5.39823,-0.0290589,-0.0261806,-0.0856007
405,7.5612,5.26243,-1.28116,-0.723366,0.0595993,0.0694966,-0.0846747
406,69.2879,0.59268,-5.73397,4.69496,-0.0608153,-0.0536,-0.0281971
407,35.372,-7.17037,-3.34706,-4.23913,0.0431753,-0.091879,-0.0230666
408,80.821,6.23102,-9.83784,8.35813,0.0432589,-0.0641983,-0.0182782
409,5.60713,-2.73842,5.89317,-8.69744,-0.023085,0.0866799,0.0235388
410,52.7182,-9.14817,7.72279,3.55225,0.0607159,0.065143,0.0381084
411,66.4035,-0.0474386,2.409,-2.63605,-0.0113718,-0.00508862,0.00175194
412,20.4758,-4.50298,-6.4676,1.75561,-0.0426683,0.0641307,-0.0628085
413,62.4133,-4.90977,-0.179651,7.66119,-0.0713701,0.0999324,-0.0975771
414,12.9814,-9.43411,2.45578,3.19817,-0.0795647,0.0671689,0.0444441
415,36.1712,-3.54975,-8.64203,9.18657,0.00119985,0.0123391,-0.0305438
416,78.3947,-2.32224,-4.79158,9.10233,0.0590961,0.0448215,-0.0927323
417,79.2112,-3.62862,4.46788,-3.53493,-0.0849379,-0.0840268,-0.072242
418,33.2626,3.08117,3.70558,-0.183887,-0.00204935,-0.0787005,-0.0103111
419,61.7321,-3.01087,-0.435327,-8.68057,0.0424422,0.0562004,0.0623246
420,80.922,5.64932,4.84068,-0.53457,-0.0429362,-0.0728143,-0.0706828
421,80.7245,-2.967,8.19446,9.11256,-0.00239334,-0.00529018,0.0229459
422,73.8178,-8.05909,1.09072,0.0993932,0.0187201,0.0154278,0.081032
423,29.1038,-8.67627,-4.00037,-0.346573,0.0776663,0.0952002,-0.0434721
424,14.9371,5.99997,-1.1018,-4.09812,-0.0173937,0.0969176,0.0126057
425,23.0596,9.55236,-5.46706,3.68898,-0.00799006,0.0913712,0.0127406
426,98.557,9.73235,2.02998,-9.05406,0.0143784,0.0390364,-0.0506348
427,6.03842,1.81594,6.93244,9.92783,-0.0508638,0.0701092,-0.015629
428,65.1456,-7.89677,0.311556,6.47376,-0.00374898,0.0780706,0.0669452
429,8.85931,7.52515,-6.78564,-6.89599,-0.0834459,-0.0423978,-0.063148
430,1.05455,-0.973204,9.17605,-7.07615,-0.0400376,-0.0350476,-0.0498479
431,49.4358,1.49601,-1.6777,5.22189,-0.0796832,-0.064198,0.0817312
432,9.38535,-2.0357,-6.11653,-8.29233,0.0972851,-0.0361612,0.000978583
433,80.5646,6.18033,-9.98318,-7.17757,-0.0311234,-0.0710147,0.026864
434,65.4705,-0.50705,-3.32079,1.11506,-0.0982383,0.0828044,-0.0958371
435,89.6771,7.96213,-3.18526,3.40883,-0.0170512,-0.0753403,-0.0979915
436,57.3699,-1.30449,6.27641,5.32074,0.0730797,-0.0349655,-0.0392637
437,47.1587,2.92614,-7.84654,5.4417,0.0156644,-0.0427472,-0.0713769
438,70.2331,-2.83517,-3.64676,5.84464,0.0364651,0.0466845,0.026122
439,49.8912,-6.4991,6.88711,5.71519,0.0744332,0.0281318,-0.0871163
440,61.6568,9.44832,-6.54447,1.16784,-0.0890474,-0.0633295,-0.0636418
441,95.5332,-2.74406,9.36304,4.90855,-0.043946,0.075274,-0.0739289
442,12.9312,9.64414,-1.02102,8.80026,0.0022547,-0.0435612,-0.0642527
443,79.2817,0.698513,5.31546,2.78065,-0.0600791,0.00822615,0.0963971
444,67.0952,-0.995662,-7.04889,2.40345,-0.096794,0.0531362,-0.0906415
445,45.8008,1.8489,5.22767,-9.85075,0.0327614,-0.0836063,0.0116338
446,27.5199,9.59827,-4.58851,7.14915,0.0519379,-0.0269356,0.084998
447,16.2333,-2.95112,5.34064,-4.55588,0.0271625,0.0199863,-0.0799271
448,86.9537,2.37868,-0.0301079,4.95702,0.0396056,0.0330014,0.0525098
449,88.707,6.1975,8.37804,-7.97051,-0.0105959,0.0225442,0.0739642
450,35.0937,-4.52397,2.35725,8.0536,-0.0893009,0.023792,-0.0276208
451,19.4709,-6.49653,8.11547,-8.96692,0.0786278,0.0320831,-0.022255
452,36.5658,-3.44386,5.1988,1.50041,-0.0514521,-0.0247,-0.0383478
453,71.756,-1.052,-8.12506,-5.10111,-0.0482223,-0.0703569,0.07475
454,22.8754,6.51287,-4.78546,2.90726,-0.0853489,-0.000759084,-0.0514705
455,26.1022,-5.90872,9.38604,8.13899,-0.0409514,0.0244327,-0.00532732
456,76.2567,5.29407,7.98846,9.86148,-0.0404992,-0.0299481,0.0303546
457,89.3027,5.6868,-1.53253,-6.15831,-0.0316645,0.0197388,0.0989987
458,30.8008,2.16657,3.55273,9.64016,0.0321464,0.0253336,-0.0307403
459,90.5144,-8.98001,3.06846,-1.85748,-0.021802,-0.0851656,0.0199971
460,78.4269,6.97049,1.21552,-9.90669,0.0886256,0.0635356,-0.00596305
461,32.5422,8.50673,4.65072,-6.91802,-0.091973,-0.0797593,0.0856393
462,85.973,8.47216,9.39854,-6.31825,0.00613255,0.0533644,-0.0840116
463,54.2516,9.00689,-5.93039,-6.23802,-0.0637482,0.0622545,0.0415132
464,52.0265,8.13279,6.04899,-8.07623,-0.0505409,0.0221411,-0.0659664
465,49.8967,-6.46217,3.20325,1.89776,0.0806877,-0.0539394,-0.0608456
466,15.3024,5.51699,-0.469645,-1.83421,0.0384583,0.00407791,0.0388863
467,58.3227,9.68332,-8.91472,-6.67466,-0.0410992,-0.0448534,0.0162349
468,61.5197,-4.03118,4.95704,1.85962,0.0691024,-0.02035,-0.000344263
469,62.7481,3.26167,0.26523,-8.7501,-0.0943565,-0.00251428,0.0969863
470,62.7505,-6.41274,9.90187,-5.84147,0.0823172,-0.0738565,0.0982424
471,57.4669,-4.49883,2.06388,2.33992,-0.0849189,0.0144126,-0.0789765
472,18.9309,-0.0955922,-7.33876,-3.90633,-0.0709924,-0.0303353,0.0326698
473,46.2561,-9.30457,-2.3238,3.64829,0.022272,0.00129327,0.0462256
474,60.8632,9.28555,9.67466,-9.9809,0.0222491,0.0920849,-0.0918099
475,74.8451,5.51179,-1.85119,-8.2637,0.0228396,-0.045164,0.0877016
476,97.069,2.62861,4.53251,-6.84731,-0.0702507,0.0531074,0.00643798
477,7.97234,-0.727771,4.62345,-5.98922,-0.0709407,0.0945924,0.0838361
478,96.6368,6.24377,6.067,-9.30446,-0.065732,-0.0181692,-0.0697671
479,23.6507,2.78999,-7.93536,-8.3879,-0.0417425,-0.0823725,-0.0211113
480,18.4997,-0.395145,-5.18474,2.99781,-0.0202667,-0.0922453,-0.067444
481,3.11708,8.80196,2.23638,1.87259,-0.00765473,-0.0816421,-0.0418937
482,81.9001,-8.12346,3.9028,6.39067,0.0754477,0.0389903,-0.0798793
483,4.46525,-0.402282,7.49924,4.62048,0.081936,0.0144717,-0.0179733
484,53.8827,2.51524,6.07082,-5.98996,-0.0881008,0.0709972,0.0897557
485,42.4011,-6.1972,-8.48384,-9.32357,-0.0905063,0.0479893,-0.0838054
486,88.9278,5.62525,2.69544,-9.96179,0.0433658,0.00616831,0.0690967
487,25.511,1.8146,7.77178,6.6138,0.0607131,-0.054883,-0.0451857
488,55.4943,6.00406,-1.19951,4.75215,-0.0883415,-0.0996891,-0.098397
489,43.4652,7.7027,-1.46677,2.86003,-0.0256238,-0.0232934,0.0937543
490,96.4218,1.82076,1.58643,9.11096,-0.071646,0.059785,-0.0710989
491,64.5868,-5.03898,-2.83286,-6.82165,-0.0814721,0.088486,0.00891533
492,94.7349,-4.86596,6.00976,7.60121,0.0744848,-0.0847019,-0.0258965
493,31.2165,-5.02951,-8.62604,4.91042,0.0473385,-0.051498,-0.0382932
494,18.0921,-1.54614,-8.33245,8.97659,-0.0400237,0.015691,0.0886597
495,22.9881,0.0805931,-3.28886,-5.33161,-0.0341992,-0.0904596,0.0703902
496,47.8411,1.67744,-1.01679,2.05893,-0.0273258,-0.0223685,-0.0984539
497,46.1511,-5.17358,-1.75834,1.81123,-0.0386053,0.00470002,-7.52027e-06
498,32.3474,-4.83148,-7.54514,8.27916,0.0563479,-0.0862235,0.0235332
499,47.8503,2.05262,-7.01713,2.58733,-0.0180506,-0.0718137,-0.0712191
500,50.3635,-6.12098,-7.22339,5.54904,0.0424898,-0.055841,0.0234897
501,2.52428,9.09582,1.64678,4.11288,0.0606119,-0.0507531,0.017939
502,86.0537,2.27824,2.56769,0.391356,0.0736178,0.0530797,0.00111717
503,55.3578,-8.92357,-2.1903,2.79673,0.0407922,0.0960065,-0.0938682
504,31.1069,2.69382,6.48166,0.72529,-0.0573875,-0.0110165,0.0896164
505,45.1785,4.01016,-6.33132,2.44612,-0.0489066,0.0802596,0.0889378
506,93.1437,-6.70219,3.06965,1.03423,0.0701739,-0.0943253,0.0384467
507,69.4774,-6.86111,-3.25772,-2.99445,-0.0980078,-0.085869,-0.0925587
508,70.8616,-6.61913,3.21177,-4.11489,-0.0923809,0.0935994,0.0819323
509,49.2075,0.500918,-2.28789,2.18267,-0.0297499,-0.000131163,-0.0993251
510,51.6803,-3.56534,-3.08786,-8.80087,0.0418901,0.0774182,0.0793593
511,43.3651,-3.35108,-0.76021,-3.02106,0.0396806,-0.055484,-0.0708755
512,57.0218,7.24566,2.29753,-0.364376,0.0978815,0.0932164,-0.0275913
513,48.3696,0.83831,7.30543,6.40035,0.0492015,0.0505838,0.0512513
514,15.0661,-4.50529,7.30324,-9.9578,0.0178168,0.0513502,0.00305663
515,1.2584,7.59548,7.40322,-6.81184,0.0732481,-0.0846784,-0.00939514
516,17.7425,9.42443,8.53758,-8.34761,0.0485511,-0.00962173,-0.0341252
517,74.8933,7.53661,-5.34672,-1.5052,0.00348954,0.00627091,-0.0599187
518,28.8191,1.90075,-5.96999,0.280563,-0.0796509,-0.0139918,0.0118161
519,83.0749,-3.18587,-9.9787,-7.15418,0.0854955,-0.0648101,-0.0437449
520,79.2187,-8.04141,-2.84138,-7.45941,-0.0477997,-0.0381694,0.0828574
521,69.4386,6.96068,-5.54763,-1.88417,-0.0619717,-0.0143956,0.0452753
522,95.0619,3.26475,0.933554,-1.45687,-0.0277907,0.0184378,-0.00178847
523,86.0088,1.00703,2.53706,1.76684,0.0171518,-0.0422676,-0.0659076
524,69.5514,8.02345,-9.68856,2.0385,-0.0146271,-0.0900465,0.0365523
525,25.0972,9.52282,-9.93092,-6.92375,-0.093105,0.0677716,-0.0340248
526,45.7001,-3.87014,6.28574,-7.05129,-0.0801465,-0.0264506,0.0247152
527,14.7885,0.45019,-8.24631,-3.28913,-0.0483771,-0.064076,-0.00491274
528,73.2908,-2.02465,-5.09523,-6.93337,-0.0505181,0.0826686,0.0189146
529,44.06,3.65589,7.5155,-1.97366,0.0288323,-0.0377589,-0.0494576
530,37.9858,-4.09389,7.914,8.77707,0.0522578,0.0850624,0.0810387
531,32.0641,-2.06381,-7.28611,-3.48986,-0.0583835,0.0570472,0.0538095
532,94.2892,8.27635,-0.745844,9.83434,-0.00617693,0.0852786,-0.00655128
533,60.2984,1.35732,3.62357,8.66277,0.0475599,0.0116562,-0.0981727
534,56.4539,-5.32188,-6.79699,-4.95949,0.0198813,0.0529202,-0.0325915
535,69.0665,-1.16009,-3.48928,7.27797,0.0994419,-0.0169085,-0.0153059
536,37.1929,6.55662,-5.34752,-2.52714,0.034056,-0.0111877,-0.0885739
537,22.796,7.27042,-0.77872,-1.01729,0.0877868,-0.0744227,0.0666821
538,35.9227,-1.9997,-8.00574,9.78113,0.0105983,0.00993227,0.0439322
539,37.5058,-6.27201,-9.69482,-1.21083,-0.0782872,-0.0646643,0.0964478
540,95.9694,6.60655,1.9997,5.57329,0.00355765,0.0541383,-0.04786
541,35.5044,-1.18803,-5.99369,6.96585,-0.0388193,0.0874689,-0.0950934
542,32.6083,7.26624,-7.24834,-5.71169,-0.0686309,0.0130165,0.0635504
543,12.63,6.97545,4.70284,6.13408,-0.0217381,0.0996214,0.0738958
544,54.937,7.33169,6.79025,-8.9788,0.00553782,-0.0988838,-0.0153657
545,26.7085,-3.87344,7.48459,-3.09502,-0.0206224,-0.0482334,0.0109866
546,40.9691,-3.80701,-0.0709486,-7.27564,0.0197847,-0.0807455,-0.0732709
547,78.6719,-4.93387,-2.6455,-9.08742,0.078443,-0.0553461,0.0726791
548,95.3229,-8.72645,-1.01343,9.95005,-0.0445535,0.0605339,-0.0695289
549,39.6613,-0.79241,5.95582,-6.68034,-0.068701,-0.0297914,0.0370104
550,50.589,0.00260191,-1.98888,-9.67437,0.0382182,0.0740368,0.0720451
551,16.8593,1.52365,-0.35768,6.96529,-0.0177869,-0.0533064,-0.0346071
552,47.9729,0.716845,2.92035,6.692,0.0576061,-0.025278,-0.0792152
553,83.0304,-5.7442,1.66931,-3.50858,-0.0821002,-0.0495129,0.0616075
554,82.5374,-5.82125,8.11132,6.38175,0.0440125,0.0440995,-0.0877397
555,59.8191,-2.60584,-4.35208,-0.495773,0.00452,0.0439141,0.0417306
556,6.03931,-3.95926,7.5414,1.14581,0.0572029,0.00108914,-0.0545906
557,53.6775,1.78599,5.92429,-9.59496,-0.0206562,-0.00510556,-0.0444899
558,29.7187,8.13728,6.38834,-8.19869,0.0501798,0.0254332,-0.0393237
559,41.7439,1.60921,2.85554,2.74145,0.0603266,-0.0161087,-0.087205
560,44.4846,7.03352,-6.90471,-8.75558,0.0669423,-0.0353736,-0.0376309
561,27.0501,8.65491,-9.1565,4.93814,-0.0727267,0.0590649,-0.0663544
562,8.51682,5.16503,5.9266,2.32242,-0.052935,0.00429167,-0.00750944
563,71.2415,7.4667,-7.18269,-3.44765,-0.0468226,-0.0919019,-0.0222133
564,47.2798,9.70759,3.26462,-8.28243,0.0513547,0.0741171,-0.0933452
565,90.3893,9.27859,-1.56563,-0.116069,-0.0209741,0.0927777,-0.0390177
566,4.04888,2.39737,4.6736,9.98225,0.0418536,0.0968568,-0.0046476
567,78.1079,-3.46136,-7.24602,7.595,0.084924,0.0932426,-0.083256
568,22.5828,-3.54444,-7.06045,-5.23654,-0.0591479,-0.0351554,-0.0326949
569,73.8546,5.76216,-4.29139,-1.77217,0.0132391,0.0560814,-0.0447708
570,17.6453,0.488808,-3.35856,5.10351,0.0496379,-0.0914299,-0.0528499
571,11.0363,9.45505,4.43886,-4.79473,-0.0796345,0.044178,0.0586988
572,67.6558,-0.644116,7.86906,8.54134,-0.0891861,0.057768,0.0846397
573,53.4967,1.03533,4.26751,-0.0198378,-0.0903207,-0.0272682,-0.00904767
574,11.107,-3.86649,3.19732,-4.36801,-0.0501408,-0.0243782,0.0815062
575,71.8703,-8.51543,1.49932,-9.62552,-0.0114988,0.0176223,-0.0803481
576,63.8373,9.14037,8.879,-6.89171,0.0082531,0.0542686,0.0173019
577,90.8609,0.467473,-1.34253,7.754,-0.0664168,0.0426775,0.034145
578,72.0692,6.73298,4.0942,0.69284,0.0805344,-0.0873373,0.0391298
579,79.4097,-2.59032,-7.48861,-6.13041,-0.0919404,0.0261049,-0.0122514
580,89.6908,-0.641231,2.31295,2.57943,0.0916116,0.0332751,-0.072029
581,53.0975,1.23565,-4.29866,2.39197,0.0585699,-0.0104799,0.0852554
582,24.323,0.4068,-3.10492,3.576,0.00992657,0.0880135,0.000346722
583,62.585,8.68241,6.91939,9.44284,-0.0216885,0.0260964,0.0357103
584,20.4611,-2.58928,-8.40998,-0.271729,-0.00627367,-0.00489076,-0.0960924
585,69.578,2.76003,-6.8042,1.62219,0.0501298,0.0671715,-0.0934854
586,31.0886,-5.36116,-9.9748,-9.66203,0.0868403,-0.0135344,0.0358698
587,81.0284,5.10821,-4.35844,-7.6556,-0.097309,-0.0850339,-0.0207701
588,45.936,7.68527,5.57403,4.56694,0.080038,0.00501263,0.0266166
589,70.4785,7.42958,-7.84149,-4.63704,0.0692987,0.0725982,0.0106301
590,86.3298,6.05157,7.88579,-1.24527,0.0668026,0.013949,0.0940287
591,18.6008,-4.60702,-1.60466,9.70553,-0.0135508,-0.00102108,-0.0823307
592,6.45961,-1.29733,-3.71674,-1.27612,-0.0740394,0.00427273,-0.0857646
593,34.5301,-4.59076,-4.77688,8.42123,-0.0918291,-0.0246546,-0.0619615
594,30.1511,-7.95052,9.17885,-8.55887,0.0687483,0.0729351,-0.0604594
595,36.4408,3.04963,5.70559,2.20815,0.0907513,0.0239122,0.0926681
596,29.6425,-0.941008,-8.16386,4.36925,0.0405427,-0.0958287,-0.0135005
597,9.88642,-2.42861,2.12006,-0.551598,0.0620683,-0.0978555,0.0223797
598,52.8283,-2.43477,-4.07089,7.18174,0.0808885,0.0750676,-0.0714635
599,10.9273,-6.47268,6.31392,-7.79324,-0.0593255,-0.0958967,0.031954
600,4.74735,1.56265,-8.05505,-4.48086,0.0715162,0.0135826,0.0808494
601,60.2434,0.477284,-2.25842,-9.75854,0.0234463,-0.0318072,0.0699709
602,6.58032,-1.69343,7.61313,-8.88665,-0.0703731,0.031399,-0.0689048
603,26.8515,9.53094,-2.23852,2.44545,-0.0830351,-0.0161634,0.0910317
604,19.366,2.28222,2.16227,2.53711,-0.0376238,0.0578578,-0.0155419
605,16.0913,-7.2132,-3.09727,-8.52183,0.0210072,-0.0190312,-0.0877947
606,16.1977,-8.7853,-1.72877,1.84413,-0.00204718,0.0493798,0.0326303
607,57.5137,-6.7729,3.59649,9.42494,-0.0189724,0.0938762,0.0822754
608,78.0734,-3.14137,-8.82501,-7.98259,0.0949299,0.018018,-0.064358
609,39.8633,-2.70574,0.519463,2.63639,-0.0720101,-0.0977817,0.0261134
610,52.3669,1.69624,9.20257,-7.14145,0.0799676,0.0306882,-0.0549859
611,60.663,4.64104,3.00617,1.53274,0.0836438,-0.0385736,-0.0189807
612,31.1232,-0.0143023,0.37322,0.532198,-0.0450414,0.0394827,-0.0769714
613,63.9432,-0.842603,7.55013,-5.13568,-0.0772947,-0.0444153,-0.0984793
614,71.833,-1.51132,-2.97913,2.28295,0.00447616,0.0221469,0.0974259
615,55.494,-6.49535,-3.08183,-4.3288,0.0429528,-0.00873525,-0.0291838
616,64.9148,6.5913,4.9031,1.194,-0.0737309,0.0232237,0.0436599
617,7.47492,-3.4441,-0.930249,-2.41965,-0.0290519,0.0616291,0.0541897
618,39.3159,-8.61631,-0.545036,-9.27284,0.0369677,0.0227348,-0.0422963
619,18.9867,8.34526,-5.15763,-6.70989,0.00620288,-0.0265104,-0.020569
620,63.2917,3.14133,-2.77894,8.58844,-0.0949619,0.0262036,-0.0632097
621,18.5982,1.78606,-5.0481,-6.12336,0.00121963,-0.0472811,0.0268991
622,70.7764,-0.611001,-8.93298,0.616257,-0.008249,-0.0392568,0.0320684
623,21.5636,1.33476,8.35499,7.31265,-0.0700285,0.0200868,-0.0589526
624,82.1839,-5.76056,-6.96692,-7.55197,-0.0869992,-0.0939608,0.0221906
625,91.7801,-1.28201,7.70577,2.32809,-0.0983767,0.0749467,0.00569421
626,98.8055,-5.25913,-8.31078,6.43387,-0.0695167,-0.0567992,0.0771699
627,35.822,4.35013,4.14176,2.49616,0.0915793,-0.0970009,-0.0139212
628,67.4235,-2.1856,3.32993,-2.07114,-0.0537019,-0.0441716,0.033369
629,28.2195,8.49852,5.06923,-5.2147,0.0622704,0.0462658,-0.0334897
630,30.7003,7.25603,-3.66934,-8.57684,0.0865551,0.0951692,0.0335066
631,68.362,6.78097,-9.74915,1.86484,-0.0203311,-0.0231829,-0.0356632
632,48.2263,4.71991,9.46092,2.64942,0.086875,-0.0267228,0.0481549
633,77.6763,-9.6653,8.99949,-7.48945,0.0737293,0.0276755,0.00284666
634,66.2422,1.12254,1.30983,-7.17451,-0.00066125,-0.00755425,-0.0711484
635,1.73944,-2.16284,1.56886,1.90328,-0.0162933,0.0571583,-0.0257356
636,22.5883,5.85103,-8.52885,6.95782,-0.0586834,0.0669913,-0.0253848
637,82.1908,-5.78824,-4.75533,-0.665,0.0533559,0.0386454,-0.0761694
638,32.5806,-0.541266,0.155761,5.0512,0.0583405,-0.0480308,-0.0784433
639,26.3716,-8.50303,7.37727,-5.43106,-0.000777391,-0.0544597,0.0917531
640,18.1876,-8.12635,9.10751,2.26386,0.0277268,0.0371151,-0.0996567
641,97.8164,-8.71141,-7.49607,5.3589,0.0290093,-0.0647892,-0.0389239
642,64.2506,-5.78004,-0.893275,-0.608128,0.0916561,-0.071447,-0.0159524
643,60.1094,4.56569,8.99357,6.56083,0.0383187,-0.0420265,-0.0717747
644,6.59695,-8.3878,7.33767,-0.83458,0.0538939,0.0404332,0.0794628
645,21.4391,3.70005,6.41361,-2.59708,-0.0800609,-0.0938345,-0.0422978
646,96.9497,-4.98596,1.77728,-2.9634,-0.0422421,-0.0291334,-0.00220537
647,22.4482,-9.09792,1.57233,-3.26394,0.0407394,0.0207671,0.00750236
648,67.7694,6.31531,-4.3014,-5.2179,-0.0219921,0.0416134,-0.0365929
649,29.5936,-0.0771544,-7.64305,-0.314897,0.0565419,0.0684095,0.0676128
650,89.0933,0.229308,-9.86972,8.46155,0.0833513,0.0213044,0.00116565
651,52.5252,4.62271,8.58772,-2.62385,-0.0949806,0.0499566,0.0452452
652,71.3535,-3.5262,-2.95292,2.89811,-0.0599728,0.0425432,0.0282616
